acc_mean,acc_std,acc_rms,acc_zc,acc_b01,acc_b15,acc_b5,acc_b15_30,hr_mean,ibi_sdnn,ibi_rmssd,y
15.362589314733635,12.191560506903581,19.612325155938958,0.0,0.002132425592735297,0.010398478676383415,0.04164987259700505,0.18556554968974395,60000000000.0,1e-09,0.0,0
15.657967792528522,12.211371632244681,19.856725624035498,0.0,0.0008779757372932494,0.004171161850942139,0.041903691290441636,0.1865523333955922,60000000000.0,1e-09,0.0,0
15.645270091752682,12.516745056137719,20.036052081665325,0.0,0.0006421858944469217,0.0061247554031013795,0.04088910284453518,0.19492165858789526,60000000000.0,1e-09,0.0,0
16.036273229497475,13.58149525959228,21.014734653339353,0.0,0.0013920786262297485,0.005969057894512549,0.05309578187394703,0.20444557114944356,60000000000.0,1e-09,0.0,0
15.933633588840243,14.345423706306383,21.43995943625324,0.0,0.0014789459291894174,0.008456596965612946,0.05066231714796965,0.22825992014475222,60000000000.0,1e-09,0.0,0
16.193212036634876,14.82413433630008,21.953930738126132,0.0,0.0010610073700060149,0.007661425078001,0.044016084350426574,0.24357128122194804,60000000000.0,1e-09,0.0,0
15.866786593332314,14.156113474680225,21.263829981404122,0.0,0.001093201213516649,0.009034230407015167,0.033534574515200755,0.24142995654373733,60000000000.0,1e-09,0.0,0
16.02052513979606,13.548645690712076,20.98149245835937,0.0,0.0007723200903433146,0.007686379387043697,0.029204034714300397,0.22579899328385947,60000000000.0,1e-09,0.0,0
15.741703470754086,13.311380184822484,20.615384317528815,0.0,0.0017624591404132653,0.006376997041541742,0.027398328973635904,0.2278679568002504,60000000000.0,1e-09,0.0,0
15.887015751893632,13.080383016694517,20.578962299838786,0.0,0.0015159950186421926,0.0033603475726277127,0.028328801061161323,0.21999607159334156,60000000000.0,1e-09,0.0,0
16.011064448111135,13.100432144360493,20.687568902709693,0.0,0.001520816073764425,0.0035775256187605795,0.02978353025098404,0.2159056319412922,60000000000.0,1e-09,0.0,0
16.541836302574065,13.0522783423803,21.07117268122547,0.0,0.0009299119960316507,0.004051956593063233,0.02767030748177192,0.20475398844184653,60000000000.0,1e-09,0.0,0
16.21751704159298,12.844841031180925,20.688107697055766,0.0,0.001422934987662265,0.00560046460808193,0.023569343131812418,0.20827575421383182,60000000000.0,1e-09,0.0,0
16.491297916114178,12.849111291598318,20.906041421469848,0.0,0.0016434879812900498,0.005648770149133762,0.02335622105414165,0.20238891740047418,60000000000.0,1e-09,0.0,0
16.09148773419245,12.033302792425697,20.093191721819597,0.0,0.0015152713877188441,0.0065374231359802545,0.02289083855863974,0.1880137277882546,60000000000.0,1e-09,0.0,0
16.419972215970276,12.263018823034253,20.493831223146202,0.0,0.0010366666546286463,0.0055021258536449786,0.02425050526336544,0.18773775432909678,60000000000.0,1e-09,0.0,0
16.343805746809288,12.125332087879547,20.35052000580199,0.0,0.0007367657932386416,0.005304057151440379,0.026145520798461847,0.18395776787763118,60000000000.0,1e-09,0.0,0
16.766311899463854,12.712281419936147,21.040706109452042,0.0,0.0003104029608834325,0.004575361816452384,0.026393303018815335,0.19199039894860231,60000000000.0,1e-09,0.0,0
